ObjectiveFunction;Configuration;Performance;ManufactureCost;Area;Yield
37.8763;20 8 16 4096 64 32 0 18 0;0.989287;38.2865;605.176;0.873428
38.6552;20 8 16 4096 64 32 0 19 0;0.989287;39.0738;615.966;0.873428
25.865;20 8 16 4096 64 32 0 2 0;0.989287;26.1451;432.541;0.873402
39.4374;20 8 16 4096 64 32 0 20 0;0.989287;39.8644;626.756;0.873428
40.2228;20 8 16 4096 64 32 0 21 0;0.989287;40.6584;637.545;0.873428
41.0115;20 8 16 4096 64 32 0 22 0;0.989287;41.4556;648.335;0.873428
41.8035;20 8 16 4096 64 32 0 23 0;0.989287;42.2561;659.125;0.873428
42.5987;20 8 16 4096 64 32 0 24 0;0.989287;43.0599;669.914;0.873428
43.3971;20 8 16 4096 64 32 0 25 0;0.989287;43.867;680.704;0.873428
44.1988;20 8 16 4096 64 32 0 26 0;0.989287;44.6774;691.494;0.873428
45.0038;20 8 16 4096 64 32 0 27 0;0.989287;45.4911;702.283;0.873428
45.812;20 8 16 4096 64 32 0 28 0;0.989287;46.308;713.073;0.873428
46.6234;20 8 16 4096 64 32 0 29 0;0.989287;47.1283;723.863;0.873428
26.5898;20 8 16 4096 64 32 0 3 0;0.989287;26.8778;443.331;0.873427
47.4381;20 8 16 4096 64 32 0 30 0;0.989287;47.9517;734.652;0.873428
48.256;20 8 16 4096 64 32 0 31 0;0.989287;48.7785;745.442;0.873428
27.3188;20 8 16 4096 64 32 0 4 0;0.989287;27.6146;454.121;0.873428
28.0512;20 8 16 4096 64 32 0 5 0;0.989287;28.355;464.91;0.873428
28.787;20 8 16 4096 64 32 0 6 0;0.989287;29.0987;475.7;0.873428
29.5261;20 8 16 4096 64 32 0 7 0;0.989287;29.8458;486.49;0.873428
30.2686;20 8 16 4096 64 32 0 8 0;0.989287;30.5963;497.279;0.873428
31.0144;20 8 16 4096 64 32 0 9 0;0.989287;31.3503;508.069;0.873428
26.6985;20 8 16 4096 64 32 1 0 0;0.989287;26.9876;429.31;0.83905
25.4071;20 8 16 4096 64 32 1 1 0;0.989287;25.6822;440.639;0.907855
32.1508;20 8 16 4096 64 32 1 10 0;0.989287;32.499;542.602;0.908013
32.9183;20 8 16 4096 64 32 1 11 0;0.989287;33.2748;553.931;0.908013
33.6893;20 8 16 4096 64 32 1 12 0;0.989287;34.0541;565.26;0.908013
34.4638;20 8 16 4096 64 32 1 13 0;0.989287;34.837;576.589;0.908013
35.2418;20 8 16 4096 64 32 1 14 0;0.989287;35.6234;587.918;0.908013
36.0233;20 8 16 4096 64 32 1 15 0;0.989287;36.4134;599.247;0.908013
36.8083;20 8 16 4096 64 32 1 16 0;0.989287;37.2068;610.577;0.908013
37.5967;20 8 16 4096 64 32 1 17 0;0.989287;38.0038;621.906;0.908013
38.3886;20 8 16 4096 64 32 1 18 0;0.989287;38.8043;633.235;0.908013
39.1839;20 8 16 4096 64 32 1 19 0;0.989287;39.6082;644.564;0.908013
26.1382;20 8 16 4096 64 32 1 2 0;0.989287;26.4212;451.968;0.908012
39.9827;20 8 16 4096 64 32 1 20 0;0.989287;40.4157;655.893;0.908013
40.785;20 8 16 4096 64 32 1 21 0;0.989287;41.2266;667.222;0.908013
41.5907;20 8 16 4096 64 32 1 22 0;0.989287;42.0411;678.552;0.908013
42.3999;20 8 16 4096 64 32 1 23 0;0.989287;42.859;689.881;0.908013
43.2124;20 8 16 4096 64 32 1 24 0;0.989287;43.6804;701.21;0.908013
44.0285;20 8 16 4096 64 32 1 25 0;0.989287;44.5052;712.539;0.908013
44.848;20 8 16 4096 64 32 1 26 0;0.989287;45.3336;723.868;0.908013
45.6709;20 8 16 4096 64 32 1 27 0;0.989287;46.1654;735.197;0.908013
46.4972;20 8 16 4096 64 32 1 28 0;0.989287;47.0007;746.527;0.908013
47.327;20 8 16 4096 64 32 1 29 0;0.989287;47.8394;757.856;0.908013
26.8772;20 8 16 4096 64 32 1 3 0;0.989287;27.1683;463.298;0.908013
48.1602;20 8 16 4096 64 32 1 30 0;0.989287;48.6817;769.185;0.908013
48.9968;20 8 16 4096 64 32 1 31 0;0.989287;49.5274;780.514;0.908013
27.6199;20 8 16 4096 64 32 1 4 0;0.989287;27.919;474.627;0.908013
28.3662;20 8 16 4096 64 32 1 5 0;0.989287;28.6734;485.956;0.908013
29.1161;20 8 16 4096 64 32 1 6 0;0.989287;29.4313;497.285;0.908013
29.8694;20 8 16 4096 64 32 1 7 0;0.989287;30.1929;508.614;0.908013
30.6264;20 8 16 4096 64 32 1 8 0;0.989287;30.958;519.943;0.908013
31.3868;20 8 16 4096 64 32 1 9 0;0.989287;31.7267;531.272;0.908013
26.1479;20 8 16 4096 64 32 2 0 0;0.989287;26.4311;447.658;0.897941
26.8239;20 8 16 4096 64 32 2 0 1;0.989287;27.1144;453.107;0.887308
26.6099;20 8 16 4096 64 32 2 1 0;0.989287;26.898;459.527;0.908728
33.7366;20 8 16 4096 64 32 2 10 0;0.989287;34.1019;566.345;0.908732
34.5478;20 8 16 4096 64 32 2 11 0;0.989287;34.9219;578.213;0.908732
35.3628;20 8 16 4096 64 32 2 12 0;0.989287;35.7457;590.082;0.908732
36.1816;20 8 16 4096 64 32 2 13 0;0.989287;36.5734;601.951;0.908732
37.0043;20 8 16 4096 64 32 2 14 0;0.989287;37.405;613.819;0.908732
37.8307;20 8 16 4096 64 32 2 15 0;0.989287;38.2403;625.688;0.908732
38.6609;20 8 16 4096 64 32 2 16 0;0.989287;39.0796;637.556;0.908732
39.495;20 8 16 4096 64 32 2 17 0;0.989287;39.9226;649.425;0.908732
40.3328;20 8 16 4096 64 32 2 18 0;0.989287;40.7695;661.294;0.908732
41.1744;20 8 16 4096 64 32 2 19 0;0.989287;41.6203;673.162;0.908732
27.3861;20 8 16 4096 64 32 2 2 0;0.989287;27.6826;471.395;0.908732
42.0198;20 8 16 4096 64 32 2 20 0;0.989287;42.4748;685.031;0.908732
42.8689;20 8 16 4096 64 32 2 21 0;0.989287;43.3331;696.9;0.908732
43.7219;20 8 16 4096 64 32 2 22 0;0.989287;44.1953;708.768;0.908732
44.5786;20 8 16 4096 64 32 2 23 0;0.989287;45.0613;720.637;0.908732
45.439;20 8 16 4096 64 32 2 24 0;0.989287;45.9311;732.506;0.908732
46.3033;20 8 16 4096 64 32 2 25 0;0.989287;46.8047;744.374;0.908732
47.1713;20 8 16 4096 64 32 2 26 0;0.989287;47.6821;756.243;0.908732
48.043;20 8 16 4096 64 32 2 27 0;0.989287;48.5633;768.112;0.908732
48.9186;20 8 16 4096 64 32 2 28 0;0.989287;49.4483;779.98;0.908732
49.7978;20 8 16 4096 64 32 2 29 0;0.989287;50.3371;791.849;0.908732
28.1663;20 8 16 4096 64 32 2 3 0;0.989287;28.4713;483.264;0.908732
50.6809;20 8 16 4096 64 32 2 30 0;0.989287;51.2297;803.718;0.908732
51.5677;20 8 16 4096 64 32 2 31 0;0.989287;52.1261;815.586;0.908732
28.9504;20 8 16 4096 64 32 2 4 0;0.989287;29.2639;495.133;0.908732
29.7384;20 8 16 4096 64 32 2 5 0;0.989287;30.0604;507.001;0.908732
30.5303;20 8 16 4096 64 32 2 6 0;0.989287;30.8609;518.87;0.908732
31.3261;20 8 16 4096 64 32 2 7 0;0.989287;31.6653;530.739;0.908732
32.1258;20 8 16 4096 64 32 2 8 0;0.989287;32.4736;542.607;0.908732
32.9293;20 8 16 4096 64 32 2 9 0;0.989287;33.2858;554.476;0.908732
27.0725;20 8 16 4096 64 32 3 0 0;0.989287;27.3656;466.006;0.907411
27.8467;20 8 16 4096 64 32 3 1 0;0.989287;28.1482;478.414;0.908742
35.3628;20 8 16 4096 64 32 3 10 0;0.989287;35.7457;590.088;0.908742
36.2189;20 8 16 4096 64 32 3 11 0;0.989287;36.6111;602.496;0.908742
37.0792;20 8 16 4096 64 32 3 12 0;0.989287;37.4807;614.904;0.908742
37.9436;20 8 16 4096 64 32 3 13 0;0.989287;38.3545;627.312;0.908742
38.8122;20 8 16 4096 64 32 3 14 0;0.989287;39.2325;639.72;0.908742
39.685;20 8 16 4096 64 32 3 15 0;0.989287;40.1147;652.128;0.908742
40.5619;20 8 16 4096 64 32 3 16 0;0.989287;41.0011;664.536;0.908742
41.4429;20 8 16 4096 64 32 3 17 0;0.989287;41.8917;676.944;0.908742
42.328;20 8 16 4096 64 32 3 18 0;0.989287;42.7864;689.353;0.908742
43.2173;20 8 16 4096 64 32 3 19 0;0.989287;43.6853;701.761;0.908742
28.6649;20 8 16 4096 64 32 3 2 0;0.989287;28.9753;490.822;0.908742
44.1107;20 8 16 4096 64 32 3 20 0;0.989287;44.5884;714.169;0.908742
45.0082;20 8 16 4096 64 32 3 21 0;0.989287;45.4956;726.577;0.908742
45.9099;20 8 16 4096 64 32 3 22 0;0.989287;46.407;738.985;0.908742
46.8156;20 8 16 4096 64 32 3 23 0;0.989287;47.3226;751.393;0.908742
47.7255;20 8 16 4096 64 32 3 24 0;0.989287;48.2423;763.801;0.908742
48.6394;20 8 16 4096 64 32 3 25 0;0.989287;49.1661;776.209;0.908742
49.5575;20 8 16 4096 64 32 3 26 0;0.989287;50.0942;788.618;0.908742
50.4797;20 8 16 4096 64 32 3 27 0;0.989287;51.0263;801.026;0.908742
51.406;20 8 16 4096 64 32 3 28 0;0.989287;51.9627;813.434;0.908742
52.3364;20 8 16 4096 64 32 3 29 0;0.989287;52.9031;825.842;0.908742
29.4873;20 8 16 4096 64 32 3 3 0;0.989287;29.8066;503.231;0.908742
53.2709;20 8 16 4096 64 32 3 30 0;0.989287;53.8478;838.25;0.908742
54.2095;20 8 16 4096 64 32 3 31 0;0.989287;54.7966;850.658;0.908742
30.314;20 8 16 4096 64 32 3 4 0;0.989287;30.6423;515.639;0.908742
31.1449;20 8 16 4096 64 32 3 5 0;0.989287;31.4822;528.047;0.908742
31.9801;20 8 16 4096 64 32 3 6 0;0.989287;32.3264;540.455;0.908742
32.8195;20 8 16 4096 64 32 3 7 0;0.989287;33.1749;552.863;0.908742
33.6631;20 8 16 4096 64 32 3 8 0;0.989287;34.0276;565.271;0.908742
34.5108;20 8 16 4096 64 32 3 9 0;0.989287;34.8845;577.679;0.908742
28.2421;20 8 16 4096 64 32 4 0 0;0.989287;28.5479;484.354;0.908604
28.6563;20 8 16 4096 64 32 4 0 1;0.989287;28.9666;489.803;0.906878
29.0938;20 8 16 4096 64 32 4 1 0;0.989287;29.4088;497.302;0.908743
37.0046;20 8 16 4096 64 32 4 10 0;0.989287;37.4053;613.83;0.908743
37.9064;20 8 16 4096 64 32 4 11 0;0.989287;38.3168;626.778;0.908743
38.8126;20 8 16 4096 64 32 4 12 0;0.989287;39.2329;639.726;0.908743
39.7234;20 8 16 4096 64 32 4 13 0;0.989287;40.1536;652.673;0.908743
40.6387;20 8 16 4096 64 32 4 14 0;0.989287;41.0788;665.621;0.908743
41.5585;20 8 16 4096 64 32 4 15 0;0.989287;42.0085;678.569;0.908743
42.4828;20 8 16 4096 64 32 4 16 0;0.989287;42.9428;691.516;0.908743
43.4116;20 8 16 4096 64 32 4 17 0;0.989287;43.8817;704.464;0.908743
44.3449;20 8 16 4096 64 32 4 18 0;0.989287;44.825;717.411;0.908743
45.2826;20 8 16 4096 64 32 4 19 0;0.989287;45.773;730.359;0.908743
29.9544;20 8 16 4096 64 32 4 2 0;0.989287;30.2788;510.25;0.908743
46.2248;20 8 16 4096 64 32 4 20 0;0.989287;46.7254;743.307;0.908743
47.1716;20 8 16 4096 64 32 4 21 0;0.989287;47.6824;756.254;0.908743
48.1228;20 8 16 4096 64 32 4 22 0;0.989287;48.6439;769.202;0.908743
49.0784;20 8 16 4096 64 32 4 23 0;0.989287;49.6099;782.149;0.908743
50.0386;20 8 16 4096 64 32 4 24 0;0.989287;50.5804;795.097;0.908743
51.0032;20 8 16 4096 64 32 4 25 0;0.989287;51.5555;808.045;0.908743
51.9723;20 8 16 4096 64 32 4 26 0;0.989287;52.535;820.992;0.908743
52.9458;20 8 16 4096 64 32 4 27 0;0.989287;53.5192;833.94;0.908743
53.9239;20 8 16 4096 64 32 4 28 0;0.989287;54.5078;846.888;0.908743
54.9064;20 8 16 4096 64 32 4 29 0;0.989287;55.5009;859.835;0.908743
30.8197;20 8 16 4096 64 32 4 3 0;0.989287;31.1534;523.197;0.908743
55.8934;20 8 16 4096 64 32 4 30 0;0.989287;56.4986;872.783;0.908743
56.8848;20 8 16 4096 64 32 4 31 0;0.989287;57.5008;885.73;0.908743
31.6895;20 8 16 4096 64 32 4 4 0;0.989287;32.0327;536.145;0.908743
32.564;20 8 16 4096 64 32 4 5 0;0.989287;32.9166;549.092;0.908743
33.443;20 8 16 4096 64 32 4 6 0;0.989287;33.8051;562.04;0.908743
34.3266;20 8 16 4096 64 32 4 7 0;0.989287;34.6983;574.988;0.908743
35.2147;20 8 16 4096 64 32 4 8 0;0.989287;35.596;587.935;0.908743
36.1074;20 8 16 4096 64 32 4 9 0;0.989287;36.4984;600.883;0.908743
16.8469;20 8 16 4096 64 4 0 0 0;0.998597;16.8705;240.97;0.710142
16.4119;20 8 16 4096 64 4 0 0 1;0.998597;16.4349;263.313;0.802795
16.4554;20 8 16 4096 64 4 0 1 0;0.998597;16.4785;284.79;0.872277
19.2323;20 8 16 4096 64 4 0 2 0;0.998597;19.2594;328.609;0.873422
22.0909;20 8 16 4096 64 4 0 3 0;0.998597;22.122;372.428;0.873428
14.1327;20 8 16 4096 64 4 1 0 0;0.998597;14.1526;250.819;0.884186
16.5424;20 8 16 4096 64 4 1 1 0;0.998597;16.5656;296.829;0.907964
19.3864;20 8 16 4096 64 4 1 2 0;0.998597;19.4137;342.839;0.908013
22.2946;20 8 16 4096 64 4 1 3 0;0.998597;22.3259;388.85;0.908013
14.3739;20 8 16 4096 64 4 2 0 0;0.998597;14.3941;260.667;0.90658
15.8096;20 8 16 4096 64 4 2 0 1;0.998597;15.8319;283.01;0.901697
17.266;20 8 16 4096 64 4 2 1 0;0.998597;17.2903;308.869;0.908731
20.2632;20 8 16 4096 64 4 2 2 0;0.998597;20.2916;357.07;0.908732
23.329;20 8 16 4096 64 4 2 3 0;0.998597;23.3618;405.271;0.908732
14.9341;20 8 16 4096 64 4 3 0 0;0.998597;14.9551;270.516;0.908592
18.0079;20 8 16 4096 64 4 3 1 0;0.998597;18.0332;320.908;0.908742
21.161;20 8 16 4096 64 4 3 2 0;0.998597;21.1907;371.3;0.908742
24.3887;20 8 16 4096 64 4 3 3 0;0.998597;24.4229;421.693;0.908742
15.5268;20 8 16 4096 64 4 4 0 0;0.998597;15.5486;280.364;0.908734
16.8942;20 8 16 4096 64 4 4 0 1;0.998597;16.9179;302.707;0.908399
18.7543;20 8 16 4096 64 4 4 1 0;0.998597;18.7807;332.947;0.908743
22.065;20 8 16 4096 64 4 4 2 0;0.998597;22.096;385.531;0.908743
2.55E+01;20 8 16 4096 64 4 4 3 0;9.99E-01;25.492;438.114;0.908743
19.199;20 8 16 4096 64 8 0 0 0;0.996694;19.2627;265.255;0.690453
17.6247;20 8 16 4096 64 8 0 0 1;0.996694;17.6831;277.944;0.791503
16.7697;20 8 16 4096 64 8 0 1 0;0.996694;16.8253;290.2;0.872087
18.331;20 8 16 4096 64 8 0 2 0;0.996694;18.3918;315.145;0.873421
19.9374;20 8 16 4096 64 8 0 3 0;0.996694;20.0036;340.091;0.873428
21.5633;20 8 16 4096 64 8 0 4 0;0.996694;21.6348;365.036;0.873428
23.2082;20 8 16 4096 64 8 0 5 0;0.996694;23.2852;389.981;0.873428
24.8719;20 8 16 4096 64 8 0 6 0;0.996694;24.9544;414.926;0.873428
26.5542;20 8 16 4096 64 8 0 7 0;0.996694;26.6423;439.872;0.873428
15.7718;20 8 16 4096 64 8 1 0 0;0.996694;15.8241;276.317;0.878833
16.8581;20 8 16 4096 64 8 1 1 0;0.996694;16.914;302.51;0.907956
18.4702;20 8 16 4096 64 8 1 2 0;0.996694;18.5315;328.702;0.908013
20.104;20 8 16 4096 64 8 1 3 0;0.996694;20.1707;354.895;0.908013
21.7581;20 8 16 4096 64 8 1 4 0;0.996694;21.8302;381.088;0.908013
23.4321;20 8 16 4096 64 8 1 5 0;0.996694;23.5099;407.28;0.908013
25.126;20 8 16 4096 64 8 1 6 0;0.996694;25.2093;433.473;0.908013
26.8393;20 8 16 4096 64 8 1 7 0;0.996694;26.9284;459.665;0.908013
15.9735;20 8 16 4096 64 8 2 0 0;0.996694;16.0264;287.38;0.905817
16.8551;20 8 16 4096 64 8 2 0 1;0.996694;16.911;300.069;0.90008
17.5987;20 8 16 4096 64 8 2 1 0;0.996694;17.6571;314.82;0.908731
19.298;20 8 16 4096 64 8 2 2 0;0.996694;19.362;342.26;0.908732
21.0198;20 8 16 4096 64 8 2 3 0;0.996694;21.0895;369.7;0.908732
22.7636;20 8 16 4096 64 8 2 4 0;0.996694;22.8391;397.139;0.908732
24.5292;20 8 16 4096 64 8 2 5 0;0.996694;24.6106;424.579;0.908732
26.3163;20 8 16 4096 64 8 2 6 0;0.996694;26.4036;452.019;0.908732
28.1247;20 8 16 4096 64 8 2 7 0;0.996694;28.218;479.459;0.908732
16.5993;20 8 16 4096 64 8 3 0 0;0.996694;16.6543;298.443;0.908516
18.358;20 8 16 4096 64 8 3 1 0;0.996694;18.4189;327.13;0.908742
20.1457;20 8 16 4096 64 8 3 2 0;0.996694;20.2125;355.817;0.908742
21.9577;20 8 16 4096 64 8 3 3 0;0.996694;22.0305;384.504;0.908742
23.7936;20 8 16 4096 64 8 3 4 0;0.996694;23.8725;413.191;0.908742
25.6531;20 8 16 4096 64 8 3 5 0;0.996694;25.7382;441.878;0.908742
27.536;20 8 16 4096 64 8 3 6 0;0.996694;27.6273;470.565;0.908742
29.442;20 8 16 4096 64 8 3 7 0;0.996694;29.5396;499.253;0.908742
17.2723;20 8 16 4096 64 8 4 0 0;0.996694;17.3296;309.506;0.908728
18.0623;20 8 16 4096 64 8 4 0 1;0.996694;18.1222;322.195;0.908272
19.1221;20 8 16 4096 64 8 4 1 0;0.996694;19.1856;339.44;0.908743
20.999;20 8 16 4096 64 8 4 2 0;0.996694;21.0686;369.374;0.908743
22.9021;20 8 16 4096 64 8 4 3 0;0.996694;22.9781;399.309;0.908743
24.8312;20 8 16 4096 64 8 4 4 0;0.996694;24.9135;429.243;0.908743
26.7857;20 8 16 4096 64 8 4 5 0;0.996694;26.8746;459.177;0.908743
28.7656;20 8 16 4096 64 8 4 6 0;0.996694;28.861;489.112;0.908743
30.7704;20 8 16 4096 64 8 4 7 0;0.996694;30.8725;519.046;0.908743
4.22663;20 8 16 4096 8 1 0 0 0;0.845266;5.00035;90.6375;0.845162
4.75046;20 8 16 4096 8 1 0 0 1;0.845266;5.62008;104.844;0.876352
4.04777;20 8 16 4096 8 1 1 0 0;0.845266;4.78875;92.9694;0.906354
4.14384;20 8 16 4096 8 1 2 0 0;0.845266;4.90241;95.3012;0.90868
4.79959;20 8 16 4096 8 1 2 0 1;0.845266;5.6782;109.507;0.908101
4.25019;20 8 16 4096 8 1 3 0 0;0.845266;5.02822;97.6331;0.908741
4.357;20 8 16 4096 8 1 4 0 0;0.845266;5.15459;99.965;0.908743
5.01207;20 8 16 4096 8 1 4 0 1;0.845266;5.92958;114.171;0.908733
4.54484;20 8 16 4096 8 2 0 0 0;0.843129;5.39044;96.7086;0.839241
4.77836;20 8 16 4096 8 2 0 0 1;0.843129;5.66742;105.33;0.873275
5.10781;20 8 16 4096 8 2 0 1 0;0.843129;6.05816;112.217;0.873379
4.33123;20 8 16 4096 8 2 1 0 0;0.843129;5.13709;99.3441;0.905882
5.07082;20 8 16 4096 8 2 1 1 0;0.843129;6.01428;115.628;0.908011
4.4386;20 8 16 4096 8 2 2 0 0;0.843129;5.26444;101.979;0.90866
4.83855;20 8 16 4096 8 2 2 0 1;0.843129;5.73881;110.6;0.907972
5.22489;20 8 16 4096 8 2 2 1 0;0.843129;6.19702;119.039;0.908732
4.55906;20 8 16 4096 8 2 3 0 0;0.843129;5.40731;104.615;0.908741
5.38332;20 8 16 4096 8 2 3 1 0;0.843129;6.38492;122.449;0.908742
4.68016;20 8 16 4096 8 2 4 0 0;0.843129;5.55094;107.25;0.908743
5.07808;20 8 16 4096 8 2 4 0 1;0.843129;6.0229;115.871;0.90873
5.5422;20 8 16 4096 8 2 4 1 0;0.843129;6.57337;125.86;0.908743
5.21859;20 8 16 4096 8 4 0 0 0;0.842838;6.19169;108.851;0.827525
5.26198;20 8 16 4096 8 4 0 0 1;0.842838;6.24317;114.679;0.867144
5.46375;20 8 16 4096 8 4 0 1 0;0.842838;6.48256;119.641;0.873351
5.98634;20 8 16 4096 8 4 0 2 0;0.842838;7.1026;130.43;0.873427
6.51341;20 8 16 4096 8 4 0 3 0;0.842838;7.72795;141.22;0.873428
4.92291;20 8 16 4096 8 4 1 0 0;0.842838;5.84087;112.093;0.904819
5.43111;20 8 16 4096 8 4 1 1 0;0.842838;6.44384;123.423;0.90801
5.96093;20 8 16 4096 8 4 1 2 0;0.842838;7.07245;134.752;0.908013
6.49497;20 8 16 4096 8 4 1 3 0;0.842838;7.70607;146.081;0.908013
5.05223;20 8 16 4096 8 4 2 0 0;0.842838;5.99431;115.336;0.908609
5.32794;20 8 16 4096 8 4 2 0 1;0.842838;6.32143;121.164;0.907681
5.60306;20 8 16 4096 8 4 2 1 0;0.842838;6.64785;127.205;0.908732
6.15927;20 8 16 4096 8 4 2 2 0;0.842838;7.30778;139.073;0.908732
6.72005;20 8 16 4096 8 4 2 3 0;0.842838;7.97312;150.942;0.908732
5.20171;20 8 16 4096 8 4 3 0 0;0.842838;6.17166;118.579;0.908739
5.77973;20 8 16 4096 8 4 3 1 0;0.842838;6.85746;130.987;0.908742
6.36286;20 8 16 4096 8 4 3 2 0;0.842838;7.54933;143.395;0.908742
6.95093;20 8 16 4096 8 4 3 3 0;0.842838;8.24705;155.803;0.908742
5.35224;20 8 16 4096 8 4 4 0 0;0.842838;6.35026;121.821;0.908743
5.62387;20 8 16 4096 8 4 4 0 1;0.842838;6.67254;127.649;0.908723
5.95694;20 8 16 4096 8 4 4 1 0;0.842838;7.06772;134.769;0.908743
6.56712;20 8 16 4096 8 4 4 2 0;0.842838;7.79168;147.716;0.908743
7.18262;20 8 16 4096 8 4 4 3 0;0.842838;8.52195;160.664;0.908743
6.66197;20 8 16 4096 8 8 0 0 0;0.845419;7.88008;133.135;0.804581
6.49091;20 8 16 4096 8 8 0 0 1;0.845419;7.67775;137.567;0.854996
6.5516;20 8 16 4096 8 8 0 1 0;0.845419;7.74953;141.566;0.873264
6.96628;20 8 16 4096 8 8 0 2 0;0.845419;8.24004;149.996;0.873427
7.38454;20 8 16 4096 8 8 0 3 0;0.845419;8.73477;158.427;0.873428
7.80509;20 8 16 4096 8 8 0 4 0;0.845419;9.23222;166.857;0.873428
8.22791;20 8 16 4096 8 8 0 5 0;0.845419;9.73235;175.287;0.873428
8.65296;20 8 16 4096 8 8 0 6 0;0.845419;10.2351;183.718;0.873428
9.08021;20 8 16 4096 8 8 0 7 0;0.845419;10.7405;192.148;0.873428
6.15226;20 8 16 4096 8 8 1 0 0;0.845419;7.27717;137.592;0.902233
6.53215;20 8 16 4096 8 8 1 1 0;0.845419;7.72652;146.444;0.908006
6.9536;20 8 16 4096 8 8 1 2 0;0.845419;8.22504;155.296;0.908013
7.37757;20 8 16 4096 8 8 1 3 0;0.845419;8.72652;164.148;0.908013
7.80394;20 8 16 4096 8 8 1 4 0;0.845419;9.23086;173;0.908013
8.23269;20 8 16 4096 8 8 1 5 0;0.845419;9.73801;181.852;0.908013
8.66378;20 8 16 4096 8 8 1 6 0;0.845419;10.2479;190.704;0.908013
9.09717;20 8 16 4096 8 8 1 7 0;0.845419;10.7606;199.556;0.908013
6.32066;20 8 16 4096 8 8 2 0 0;0.845419;7.47636;142.049;0.908456
6.54141;20 8 16 4096 8 8 2 0 1;0.845419;7.73748;146.481;0.906962
6.75873;20 8 16 4096 8 8 2 1 0;0.845419;7.99454;151.322;0.908732
7.20144;20 8 16 4096 8 8 2 2 0;0.845419;8.5182;160.596;0.908732
7.64682;20 8 16 4096 8 8 2 3 0;0.845419;9.04501;169.869;0.908732
8.09482;20 8 16 4096 8 8 2 4 0;0.845419;9.57492;179.143;0.908732
8.54539;20 8 16 4096 8 8 2 5 0;0.845419;10.1079;188.416;0.908732
8.9985;20 8 16 4096 8 8 2 6 0;0.845419;10.6438;197.69;0.908732
9.45411;20 8 16 4096 8 8 2 7 0;0.845419;11.1828;206.963;0.908732
6.52985;20 8 16 4096 8 8 3 0 0;0.845419;7.7238;146.506;0.908733
6.9912;20 8 16 4096 8 8 3 1 0;0.845419;8.26952;156.201;0.908742
7.45557;20 8 16 4096 8 8 3 2 0;0.845419;8.81879;165.896;0.908742
7.92282;20 8 16 4096 8 8 3 3 0;0.845419;9.37147;175.591;0.908742
8.3929;20 8 16 4096 8 8 3 4 0;0.845419;9.92751;185.286;0.908742
8.86577;20 8 16 4096 8 8 3 5 0;0.845419;10.4868;194.981;0.908742
9.34138;20 8 16 4096 8 8 3 6 0;0.845419;11.0494;204.676;0.908742
9.8197;20 8 16 4096 8 8 3 7 0;0.845419;11.6152;214.371;0.908742
6.74153;20 8 16 4096 8 8 4 0 0;0.845419;7.97419;150.963;0.908742
6.95304;20 8 16 4096 8 8 4 0 1;0.845419;8.22438;155.394;0.9087
7.2245;20 8 16 4096 8 8 4 1 0;0.845419;8.54547;161.079;0.908743
7.71064;20 8 16 4096 8 8 4 2 0;0.845419;9.1205;171.196;0.908743
8.19989;20 8 16 4096 8 8 4 3 0;0.845419;9.6992;181.312;0.908743
8.69219;20 8 16 4096 8 8 4 4 0;0.845419;10.2815;191.429;0.908743
9.1875;20 8 16 4096 8 8 4 5 0;0.845419;10.8674;201.545;0.908743
9.68577;20 8 16 4096 8 8 4 6 0;0.845419;11.4568;211.661;0.908743
10.187;20 8 16 4096 8 8 4 7 0;0.845419;12.0496;221.778;0.908743
3.99368;3 32 16 4096 32 32 0 0 0;0.811009;4.92433;90.4535;0.856381
3.86778;3 32 16 4096 32 32 0 0 1;0.811009;4.76909;91.0939;0.890829
3.86596;3 32 16 4096 32 32 0 1 0;0.811009;4.76685;91.7181;0.897657
4.37014;3 32 16 4096 32 32 0 10 0;0.811009;5.38852;103.099;0.898001
4.42661;3 32 16 4096 32 32 0 11 0;0.811009;5.45815;104.364;0.898001
4.48313;3 32 16 4096 32 32 0 12 0;0.811009;5.52784;105.628;0.898001
4.53971;3 32 16 4096 32 32 0 13 0;0.811009;5.5976;106.893;0.898001
4.59634;3 32 16 4096 32 32 0 14 0;0.811009;5.66743;108.157;0.898001
4.65303;3 32 16 4096 32 32 0 15 0;0.811009;5.73733;109.422;0.898001
4.70977;3 32 16 4096 32 32 0 16 0;0.811009;5.8073;110.687;0.898001
4.76657;3 32 16 4096 32 32 0 17 0;0.811009;5.87733;111.951;0.898001
4.82342;3 32 16 4096 32 32 0 18 0;0.811009;5.94743;113.216;0.898001
4.88033;3 32 16 4096 32 32 0 19 0;0.811009;6.0176;114.48;0.898001
3.92045;3 32 16 4096 32 32 0 2 0;0.811009;4.83403;92.9827;0.897999
4.93729;3 32 16 4096 32 32 0 20 0;0.811009;6.08783;115.745;0.898001
4.9943;3 32 16 4096 32 32 0 21 0;0.811009;6.15813;117.009;0.898001
5.05137;3 32 16 4096 32 32 0 22 0;0.811009;6.22849;118.274;0.898001
5.10849;3 32 16 4096 32 32 0 23 0;0.811009;6.29892;119.538;0.898001
5.16566;3 32 16 4096 32 32 0 24 0;0.811009;6.36942;120.803;0.898001
5.22289;3 32 16 4096 32 32 0 25 0;0.811009;6.43998;122.068;0.898001
